origin_repository	precmz	count
Metabolights	334.1881	1
Metabolights	334.19	1
Metabolights	335	12
Metabolights	336.2149	1
Metabolights	336.2158	1
Metabolights	336.2159	4
Metabolights	336.216	1
Metabolights	336.2161	1
Metabolights	336.2163	1
Metabolights	336.2164	3
Metabolights	336.2165	2
Metabolights	336.2166	2
Metabolights	336.2167	2
Metabolights	336.2168	1
Metabolights	336.2169	3
Metabolights	336.2171	1
Metabolights	336.2172	1
Metabolights	336.2173	2
Metabolights	336.2174	2
Metabolights	336.2175	1
Metabolights	336.22	1
Metabolights	337.05	1
Metabolights	337.14	3
Metabolights	337.1425	1
Metabolights	337.1426	2
Metabolights	337.1427	3
Metabolights	337.1428	1
Metabolights	337.15	1
Metabolights	337.1752	1
Metabolights	337.1754	3
Metabolights	337.1756	2
Metabolights	337.1757	4
Metabolights	337.1758	3
Metabolights	337.1759	2
Metabolights	337.1761	1
Metabolights	337.1763	1
Metabolights	337.18	1
Metabolights	337.2196	1
Metabolights	337.22	1
Metabolights	337.2201	1
Metabolights	337.2204	1
Metabolights	337.2205	2
Metabolights	338.1967	1
Metabolights	338.1999	1
Metabolights	338.2312	1
Metabolights	338.2313	3
Metabolights	338.2314	1
Metabolights	338.2315	2
Metabolights	338.2317	1
Metabolights	338.2318	1
Metabolights	338.2319	4
Metabolights	338.2321	4
Metabolights	338.2322	5
Metabolights	338.2324	3
Metabolights	338.2325	4
Metabolights	338.2326	3
Metabolights	338.2327	3
Metabolights	338.2328	3
Metabolights	338.2329	1
Metabolights	338.233	2
Metabolights	338.2332	2
Metabolights	338.2333	2
Metabolights	338.2335	1
Metabolights	338.2819	1
Metabolights	338.2853	1
Metabolights	339.1908	1
Metabolights	339.2349	1
Metabolights	339.235	1
Metabolights	340.04	2
Metabolights	340.1	1
Metabolights	340.1013	1
Metabolights	340.1018	1
Metabolights	340.1022	1
Metabolights	340.1031	1
Metabolights	340.1038	1
Metabolights	340.104	1
Metabolights	340.1046	1
Metabolights	340.1742	1
Metabolights	340.1745	1
Metabolights	340.1753	2
Metabolights	340.1754	1
Metabolights	340.1759	1
Metabolights	340.1761	1
Metabolights	340.18	2
Metabolights	340.2118	1
Metabolights	340.2119	1
Metabolights	340.2121	2
Metabolights	340.2467	1
Metabolights	340.2472	1
Metabolights	340.2475	1
Metabolights	340.2479	1
Metabolights	340.248	2
Metabolights	340.2483	1
Metabolights	340.2484	3
Metabolights	340.2485	2
Metabolights	340.2492	2
Metabolights	340.2496	2
Metabolights	340.2498	1
Metabolights	340.2511	1
Metabolights	341.1702	1
Metabolights	341.2522	2
Metabolights	341.2854	1
Metabolights	341.2858	1
Metabolights	342.0851	1
Metabolights	342.11	1
Metabolights	342.1726	2
Metabolights	342.1727	1
Metabolights	342.1729	1
Metabolights	342.1731	1
Metabolights	342.1844	1
Metabolights	342.1885	1
Metabolights	342.1892	1
Metabolights	342.1895	1
Metabolights	342.1898	1
Metabolights	342.1899	1
Metabolights	342.19	2
Metabolights	342.1901	2
Metabolights	342.1904	1
Metabolights	342.1907	1
Metabolights	342.1911	2
Metabolights	342.1913	1
Metabolights	342.1919	1
Metabolights	342.2011	1
Metabolights	342.2027	1
Metabolights	342.2042	1
Metabolights	342.2121	1
Metabolights	342.2235	1
Metabolights	342.2248	1
Metabolights	342.225	1
Metabolights	342.2252	1
Metabolights	342.2264	1
Metabolights	342.2266	1
Metabolights	342.2269	1
Metabolights	342.227	3
Metabolights	342.2271	4
Metabolights	342.2272	2
Metabolights	342.2273	6
Metabolights	342.2274	3
Metabolights	342.2275	2
Metabolights	342.2276	3
Metabolights	342.2277	3
Metabolights	342.2279	2
Metabolights	342.228	3
Metabolights	342.2284	1
Metabolights	342.2292	1
Metabolights	342.23	5
Metabolights	342.2383	1
Metabolights	342.2426	1
Metabolights	342.2427	7
Metabolights	342.2428	8
Metabolights	342.2429	14
Metabolights	342.243	9
Metabolights	342.2431	7
Metabolights	342.2432	1
Metabolights	342.2433	1
Metabolights	342.26	1
Metabolights	342.2606	1
Metabolights	342.2621	1
Metabolights	342.2622	2
Metabolights	342.2626	1
Metabolights	342.2627	1
Metabolights	342.2628	1
Metabolights	342.2629	1
Metabolights	342.263	1
Metabolights	342.2631	4
Metabolights	342.2632	4
Metabolights	342.2633	7
Metabolights	342.2634	9
Metabolights	342.2635	8
Metabolights	342.2636	11
Metabolights	342.2637	31
Metabolights	342.2638	49
Metabolights	342.2639	63
Metabolights	342.264	101
Metabolights	342.2641	60
Metabolights	342.2642	11
Metabolights	342.2643	3
Metabolights	342.2645	1
Metabolights	342.2646	4
Metabolights	342.2647	2
Metabolights	342.2648	2
Metabolights	342.2649	1
Metabolights	342.265	3
Metabolights	342.2651	2
Metabolights	342.2652	3
Metabolights	342.2653	2
Metabolights	342.2654	1
Metabolights	342.2655	1
Metabolights	342.2657	1
Metabolights	342.2659	1
Metabolights	342.266	1
Metabolights	342.2661	2
Metabolights	342.2665	1
Metabolights	342.2667	1
Metabolights	342.282	1
Metabolights	342.2822	1
Metabolights	342.2833	1
Metabolights	342.312	12
Metabolights	342.3121	14
Metabolights	342.3122	4
Metabolights	342.3123	12
Metabolights	342.3124	10
Metabolights	342.3125	6
Metabolights	342.3126	4
Metabolights	342.3127	4
Metabolights	343.2215	1
Metabolights	343.2222	1
Metabolights	343.2223	1
Metabolights	343.2224	1
Metabolights	343.2228	1
Metabolights	343.2229	1
Metabolights	343.2232	1
Metabolights	343.2239	1
Metabolights	343.2307	1
Metabolights	343.2308	1
Metabolights	343.2313	1
Metabolights	343.2655	1
Metabolights	343.2668	2
Metabolights	343.2674	25
Metabolights	343.2675	24
Metabolights	343.2676	2
Metabolights	343.2678	3
Metabolights	343.2681	1
Metabolights	343.2694	1
Metabolights	343.2853	2
Metabolights	343.2855	1
Metabolights	343.2857	2
Metabolights	343.2953	1
Metabolights	344.0958	1
Metabolights	344.0962	1
Metabolights	344.2049	1
Metabolights	344.2055	1
Metabolights	344.2056	1
Metabolights	344.2061	2
Metabolights	344.2062	3
Metabolights	344.2063	2
Metabolights	344.2064	4
Metabolights	344.2065	4
Metabolights	344.2066	4
Metabolights	344.2067	4
Metabolights	344.2068	4
Metabolights	344.2069	7
Metabolights	344.207	1
Metabolights	344.2072	2
Metabolights	344.2073	3
Metabolights	344.2076	1
Metabolights	344.208	1
Metabolights	344.209	1
Metabolights	344.21	17
Metabolights	344.2275	1
Metabolights	344.2276	1
Metabolights	344.228	1
Metabolights	344.24	2
Metabolights	344.242	1
Metabolights	344.2424	1
Metabolights	344.2425	1
Metabolights	344.2427	1
Metabolights	344.2428	1
Metabolights	344.2429	4
Metabolights	344.243	1
Metabolights	344.2431	1
Metabolights	344.2432	2
Metabolights	344.2434	2
Metabolights	344.2435	2
Metabolights	344.244	1
Metabolights	344.2443	2
Metabolights	344.2534	1
Metabolights	344.2537	1
Metabolights	344.2541	1
Metabolights	344.2542	1
Metabolights	344.2554	1
Metabolights	344.2763	1
Metabolights	344.2777	2
Metabolights	344.2778	1
Metabolights	344.2779	1
Metabolights	344.2782	1
Metabolights	344.2784	1
Metabolights	344.2785	2
Metabolights	344.2786	2
Metabolights	344.2787	3
Metabolights	344.2788	2
Metabolights	344.2789	5
Metabolights	344.279	10
Metabolights	344.2791	16
Metabolights	344.2792	26
Metabolights	344.2793	31
Metabolights	344.2794	41
Metabolights	344.2795	57
Metabolights	344.2796	75
Metabolights	344.2797	43
Metabolights	344.2798	17
Metabolights	344.2799	4
Metabolights	344.28	4
Metabolights	344.2801	2
Metabolights	344.2802	2
Metabolights	344.2803	2
Metabolights	344.2804	5
Metabolights	344.2805	3
Metabolights	344.2806	1
Metabolights	344.2808	2
Metabolights	344.2809	7
Metabolights	344.281	3
Metabolights	344.2811	2
Metabolights	344.2812	1
Metabolights	344.2813	1
Metabolights	344.2814	1
Metabolights	344.2815	1
Metabolights	344.2818	2
Metabolights	344.2821	2
Metabolights	345.175	1
Metabolights	345.1751	1
Metabolights	345.2016	1
Metabolights	345.21	1
Metabolights	345.2462	2
Metabolights	345.2472	1
Metabolights	345.2834	1
Metabolights	345.2839	1
Metabolights	345.284	1
Metabolights	346.0092	1
Metabolights	346.0095	1
Metabolights	346.12	3
Metabolights	346.1826	1
Metabolights	346.1827	1
Metabolights	346.2195	1
Metabolights	346.22	13
Metabolights	346.2209	1
Metabolights	346.2212	1
Metabolights	346.2216	1
Metabolights	346.2219	3
Metabolights	346.222	4
Metabolights	346.2221	1
Metabolights	346.2222	2
Metabolights	346.2223	3
Metabolights	346.2224	5
Metabolights	346.2225	2
Metabolights	346.2227	3
Metabolights	346.223	1
Metabolights	346.2233	1
Metabolights	346.2236	1
Metabolights	346.2248	1
Metabolights	346.2574	1
Metabolights	346.2584	1
Metabolights	346.2586	3
Metabolights	346.2587	1
Metabolights	346.2589	1
Metabolights	347.13	1
Metabolights	347.2174	1
Metabolights	347.22	3
Metabolights	347.2257	1
Metabolights	347.2268	1
Metabolights	348.2169	1
Metabolights	348.2369	1
Metabolights	348.237	1
Metabolights	348.2376	1
Metabolights	348.2379	1
Metabolights	348.238	1
Metabolights	350.177	1
Metabolights	350.1775	1
Metabolights	350.1776	1
Metabolights	350.1777	2
Metabolights	350.1778	1
Metabolights	350.178	1
Metabolights	350.2323	1
Metabolights	350.2325	5
Metabolights	350.2326	1
Metabolights	350.2327	5
Metabolights	351.0305	1
Metabolights	351.0309	1
Metabolights	351.031	1
Metabolights	351.033	1
Metabolights	351.1559	1
Metabolights	351.1566	1
Metabolights	351.1577	3
Metabolights	351.1579	2
Metabolights	351.158	2
Metabolights	351.1581	4
Metabolights	351.1582	3
Metabolights	351.1583	9
Metabolights	351.1584	3
Metabolights	351.1585	8
Metabolights	351.1586	2
Metabolights	351.1587	1
Metabolights	351.1588	1
Metabolights	351.159	1
Metabolights	351.1594	1
Metabolights	351.16	19
Metabolights	351.2482	1
Metabolights	351.249	1
Metabolights	352.1959	1
Metabolights	352.196	1
Metabolights	354.2265	1
Metabolights	354.2268	1
Metabolights	354.227	4
Metabolights	354.2271	2
Metabolights	354.2272	1
Metabolights	354.2276	1
Metabolights	354.2277	2
Metabolights	354.2278	2
Metabolights	354.228	1
Metabolights	354.2281	2
Metabolights	354.2283	1
Metabolights	354.2284	1
Metabolights	354.9054	369
Metabolights	356.24	10
Metabolights	356.2414	1
Metabolights	356.2418	1
Metabolights	356.2419	4
Metabolights	356.242	1
Metabolights	356.2421	1
Metabolights	356.2424	1
Metabolights	356.2427	1
Metabolights	356.2428	2
Metabolights	356.2429	3
Metabolights	356.243	4
Metabolights	356.2431	1
Metabolights	356.2432	3
Metabolights	356.2433	1
Metabolights	356.2436	1
Metabolights	356.2438	1
Metabolights	356.2439	1
Metabolights	356.244	1
Metabolights	356.2441	1
Metabolights	356.2788	1
Metabolights	356.279	3
Metabolights	356.2791	5
Metabolights	356.2792	9
Metabolights	356.2793	15
Metabolights	356.2794	25
Metabolights	356.2795	16
Metabolights	356.2796	10
Metabolights	356.2797	10
Metabolights	356.2798	3
Metabolights	356.2804	1
Metabolights	356.2805	1
Metabolights	356.2806	2
Metabolights	356.281	2
Metabolights	356.2811	1
Metabolights	356.2821	1
Metabolights	357.2462	1
Metabolights	357.2839	2
Metabolights	358.1493	1
Metabolights	358.21	1
Metabolights	358.22	1
Metabolights	358.2216	1
Metabolights	358.2218	1
Metabolights	358.2221	1
Metabolights	358.2225	1
Metabolights	358.257	1
Metabolights	358.2576	1
Metabolights	358.2577	2
Metabolights	358.2581	3
Metabolights	358.2582	1
Metabolights	358.2583	5
Metabolights	358.2584	2
Metabolights	358.2585	4
Metabolights	358.2586	5
Metabolights	358.2587	2
Metabolights	358.2588	1
Metabolights	358.2589	2
Metabolights	358.259	1
Metabolights	358.2591	3
Metabolights	358.2592	1
Metabolights	358.2593	1
Metabolights	358.26	6
Metabolights	358.2601	1
Metabolights	358.2616	1
Metabolights	358.2943	1
Metabolights	358.2945	1
Metabolights	358.2946	5
Metabolights	358.2947	13
Metabolights	358.2948	18
Metabolights	358.2949	13
Metabolights	358.295	12
Metabolights	358.2951	17
Metabolights	358.2952	11
Metabolights	358.2953	4
Metabolights	358.2954	3
Metabolights	358.2955	1
Metabolights	358.2957	2
Metabolights	358.2958	1
Metabolights	358.296	1
Metabolights	358.2961	2
Metabolights	358.2963	2
Metabolights	358.2964	2
Metabolights	358.2965	1
Metabolights	358.2966	1
Metabolights	358.2967	1
Metabolights	358.2968	3
Metabolights	358.2969	1
Metabolights	358.297	4
Metabolights	358.2971	1
Metabolights	358.2972	1
Metabolights	358.2973	1
Metabolights	358.2974	1
Metabolights	358.2975	2
Metabolights	358.2976	4
Metabolights	358.2977	1
Metabolights	358.2978	2
Metabolights	358.2984	1
Metabolights	360.1	1
Metabolights	360.101	1
Metabolights	360.1996	1
Metabolights	360.2011	1
Metabolights	360.2012	1
Metabolights	360.2025	1
Metabolights	360.2178	1
Metabolights	360.2374	1
Metabolights	360.2708	1
Metabolights	360.2725	2
Metabolights	360.2729	1
Metabolights	360.2733	1
Metabolights	360.2736	1
Metabolights	360.2737	1
Metabolights	360.2738	3
Metabolights	360.2739	3
Metabolights	360.274	5
Metabolights	360.2741	7
Metabolights	360.2742	2
Metabolights	360.2743	5
Metabolights	360.2744	1
Metabolights	360.2745	2
Metabolights	360.2747	2
Metabolights	360.2748	2
Metabolights	360.2749	2
Metabolights	360.275	1
Metabolights	360.2752	1
Metabolights	360.2762	1
Metabolights	360.2777	1
Metabolights	360.287	1
Metabolights	360.2886	1
Metabolights	361.277	1
Metabolights	361.2778	2
Metabolights	362.2115	1
Metabolights	362.2124	1
Metabolights	362.2133	1
Metabolights	362.2136	1
Metabolights	362.2167	1
Metabolights	362.2179	1
Metabolights	365.17	8
Metabolights	365.1731	1
Metabolights	365.1732	2
Metabolights	365.1733	1
Metabolights	365.1734	1
Metabolights	365.1735	1
Metabolights	365.1736	1
Metabolights	365.1737	3
Metabolights	365.1738	3
Metabolights	365.1739	2
Metabolights	365.174	3
Metabolights	365.1741	4
Metabolights	365.1742	6
Metabolights	365.1743	8
Metabolights	365.1744	2
Metabolights	365.1745	2
Metabolights	365.1746	1
Metabolights	365.1747	1
Metabolights	365.175	2
Metabolights	365.1754	1
Metabolights	365.192	1
Metabolights	365.1921	1
Metabolights	366.2038	1
Metabolights	366.2041	1
Metabolights	366.2624	1
Metabolights	366.2637	2
Metabolights	366.2638	1
Metabolights	366.2641	1
Metabolights	366.2642	1
Metabolights	366.2653	1
Metabolights	366.2658	1
Metabolights	368.2199	2
Metabolights	368.2763	1
Metabolights	368.2779	1
Metabolights	368.2782	2
Metabolights	368.2784	1
Metabolights	368.2785	1
Metabolights	368.2786	2
Metabolights	368.2787	3
Metabolights	368.2788	1
Metabolights	368.2789	4
Metabolights	368.279	5
Metabolights	368.2791	7
Metabolights	368.2792	9
Metabolights	368.2793	23
Metabolights	368.2794	51
Metabolights	368.2795	45
Metabolights	368.2796	57
Metabolights	368.2797	64
Metabolights	368.2798	28
Metabolights	368.2799	4
Metabolights	368.28	3
Metabolights	368.2808	2
Metabolights	368.281	1
Metabolights	368.2813	1
Metabolights	368.2814	2
Metabolights	368.2815	2
Metabolights	368.2816	1
Metabolights	368.2819	1
Metabolights	368.2824	1
Metabolights	368.2977	1
Metabolights	369.2233	4
Metabolights	369.2234	8
Metabolights	369.2238	2
Metabolights	369.2797	1
Metabolights	369.2798	1
Metabolights	369.2822	2
Metabolights	369.2827	3
Metabolights	369.2829	2
Metabolights	369.283	2
Metabolights	369.2831	12
Metabolights	369.2832	18
Metabolights	369.2833	12
Metabolights	369.2834	3
Metabolights	369.2835	2
Metabolights	369.3512	1
Metabolights	369.3513	1
Metabolights	369.3514	1
Metabolights	369.3515	2
Metabolights	369.3516	2
Metabolights	370.2047	1
Metabolights	370.2053	1
Metabolights	370.2216	1
Metabolights	370.2217	1
Metabolights	370.2219	1
Metabolights	370.2221	2
Metabolights	370.2222	3
Metabolights	370.2223	2
Metabolights	370.2232	1
Metabolights	370.2237	1
Metabolights	370.2584	1
Metabolights	370.2922	1
Metabolights	370.2929	1
Metabolights	370.293	1
Metabolights	370.2933	1
Metabolights	370.2935	1
Metabolights	370.2938	1
Metabolights	370.2939	3
Metabolights	370.2942	1
Metabolights	370.2943	3
Metabolights	370.2944	2
Metabolights	370.2945	10
Metabolights	370.2946	20
Metabolights	370.2947	21
Metabolights	370.2948	38
Metabolights	370.2949	55
Metabolights	370.295	47
Metabolights	370.2951	87
Metabolights	370.2952	81
Metabolights	370.2953	98
Metabolights	370.2954	65
Metabolights	370.2955	31
Metabolights	370.2956	10
Metabolights	370.2957	2
Metabolights	370.2958	1
Metabolights	370.2959	1
Metabolights	370.296	2
Metabolights	370.2961	6
Metabolights	370.2962	3
Metabolights	370.2963	3
Metabolights	370.2964	2
Metabolights	370.2965	3
Metabolights	370.2966	2
Metabolights	370.2967	1
Metabolights	370.2968	3
Metabolights	370.2969	3
Metabolights	370.2971	3
Metabolights	370.2972	4
Metabolights	370.2973	1
Metabolights	370.2974	2
Metabolights	370.2975	2
Metabolights	370.2977	1
Metabolights	370.2979	1
Metabolights	370.2981	2
Metabolights	370.2982	2
Metabolights	370.7355	1
Metabolights	370.7364	1
Metabolights	371.187	4
Metabolights	371.1871	12
Metabolights	371.1872	42
Metabolights	371.1873	42
Metabolights	371.1874	22
Metabolights	371.1877	2
Metabolights	371.2205	1
Metabolights	371.2208	1
Metabolights	371.2396	2
Metabolights	371.24	2
Metabolights	371.2404	2
Metabolights	371.2407	1
Metabolights	371.2979	3
Metabolights	371.2983	1
Metabolights	371.2984	1
Metabolights	371.2985	1
Metabolights	371.2986	3
Metabolights	371.2988	4
Metabolights	371.2989	2
Metabolights	371.3005	1
Metabolights	371.3129	1
Metabolights	371.3151	1
Metabolights	371.3268	1
Metabolights	372.0772	1
Metabolights	372.0776	1
Metabolights	372.078	1
Metabolights	372.0801	1
Metabolights	372.0803	1
Metabolights	372.0808	1
Metabolights	372.0813	1
Metabolights	372.2372	1
Metabolights	372.2375	1
Metabolights	372.2376	1
Metabolights	372.2377	1
Metabolights	372.2379	2
Metabolights	372.239	1
Metabolights	372.2445	1
Metabolights	372.2455	1
Metabolights	372.2717	2
Metabolights	372.2738	2
Metabolights	372.274	1
Metabolights	372.2741	3
Metabolights	372.2751	2
Metabolights	372.2756	2
Metabolights	372.3073	1
Metabolights	372.3076	1
