tissue	time	Metabolite	Abundance	carbons	unsaturations	hydroxy	SpecMZ	carbons_length	even_odd	RelAbundance
Skin	20	80167_CAR C19:0	0.0	19	0	0	442.389	long	odd	0.0
Skin	0	81327_CAR C18:0	409718.7	18	0	0	428.373	long	even	41.97604186143006
Skin	4	81327_CAR C18:0	976077.5	18	0	0	428.373	long	even	100.0
Skin	8	81327_CAR C18:0	382402.47	18	0	0	428.373	long	even	39.17747002671406
Skin	12	81327_CAR C18:0	717020.1	18	0	0	428.373	long	even	73.45934108715753
Skin	16	81327_CAR C18:0	407200.34	18	0	0	428.373	long	even	41.718033660237026
Skin	20	81327_CAR C18:0	433936.12	18	0	0	428.373	long	even	44.4571378809572
Skin	0	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Skin	4	81448_CAR C20:0	43711.88	20	0	0	456.405	long	even	100.0
Skin	8	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Skin	12	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Skin	16	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Skin	20	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Skin	0	84509_CAR C20:1	73459.336	20	1	0	454.389	long	even	49.11350919195111
Skin	4	84509_CAR C20:1	149570.53	20	1	0	454.389	long	even	100.0
Skin	8	84509_CAR C20:1	59138.344	20	1	0	454.389	long	even	39.53876742965342
Skin	12	84509_CAR C20:1	124126.25	20	1	0	454.389	long	even	82.98844030304633
Skin	16	84509_CAR C20:1	57214.207	20	1	0	454.389	long	even	38.252326176821065
Skin	20	84509_CAR C20:1	43264.605	20	1	0	454.389	long	even	28.92588867606473
Spleen	0	14386_CAR C6:0;O	24596.34	6	0	1	276.181	short	even	49.25361657442588
Spleen	4	14386_CAR C6:0;O	35969.58	6	0	1	276.181	short	even	72.02827337982552
Spleen	8	14386_CAR C6:0;O	40383.73	6	0	1	276.181	short	even	80.86750928248429
Spleen	12	14386_CAR C6:0;O	49938.14	6	0	1	276.181	short	even	100.0
Spleen	16	14386_CAR C6:0;O	21160.617	6	0	1	276.181	short	even	42.373658690531926
Spleen	20	14386_CAR C6:0;O	20020.436	6	0	1	276.181	short	even	40.09047193187412
Spleen	0	17059_CAR C5:0	269919.97	5	0	0	246.17	short	odd	64.95051108348157
Spleen	4	17059_CAR C5:0	196521.78	5	0	0	246.17	short	odd	47.28879471213459
Spleen	8	17059_CAR C5:0	119898.25	5	0	0	246.17	short	odd	28.8509687353442
Spleen	12	17059_CAR C5:0	127276.06	5	0	0	246.17	short	odd	30.626282100179047
Spleen	16	17059_CAR C5:0	415577.9	5	0	0	246.17	short	odd	100.0
Spleen	20	17059_CAR C5:0	317586.6	5	0	0	246.17	short	odd	76.42047375474009
Spleen	0	25943_CAR C6:0	15914.255	6	0	0	260.186	short	even	100.0
Spleen	4	25943_CAR C6:0	6107.8804	6	0	0	260.186	short	even	38.379932959475646
Spleen	8	25943_CAR C6:0	13286.914	6	0	0	260.186	short	even	83.49064407978885
Spleen	12	25943_CAR C6:0	10394.242	6	0	0	260.186	short	even	65.31403449297501
Spleen	16	25943_CAR C6:0	4119.3804	6	0	0	260.186	short	even	25.88484600755738
Spleen	20	25943_CAR C6:0	9167.674	6	0	0	260.186	short	even	57.60668030014601
Spleen	0	47332_CAR C10:0;O	10130.246	10	0	1	332.243	medium	even	67.08650896576506
Spleen	4	47332_CAR C10:0;O	13032.511	10	0	1	332.243	medium	even	86.30645949248733
Spleen	8	47332_CAR C10:0;O	14348.646	10	0	1	332.243	medium	even	95.02242774021371
Spleen	12	47332_CAR C10:0;O	14882.074	10	0	1	332.243	medium	even	98.55499963477482
Spleen	16	47332_CAR C10:0;O	14526.631	10	0	1	332.243	medium	even	96.20111503944332
Spleen	20	47332_CAR C10:0;O	15100.273	10	0	1	332.243	medium	even	100.0
Spleen	0	48635_CAR C10:1	5786.336	10	1	0	314.233	medium	even	60.55854214142079
Spleen	4	48635_CAR C10:1	6205.8975	10	1	0	314.233	medium	even	64.94958213264627
Spleen	8	48635_CAR C10:1	9554.946	10	1	0	314.233	medium	even	100.0
Spleen	12	48635_CAR C10:1	7080.5024	10	1	0	314.233	medium	even	74.10300801281348
Spleen	16	48635_CAR C10:1	3305.695	10	1	0	314.233	medium	even	34.596689505100294
Spleen	20	48635_CAR C10:1	4291.3	10	1	0	314.233	medium	even	44.9118184446045
Spleen	0	54630_CAR C14:3;O	98.0603	14	3	1	382.259	long	even	100.0
Spleen	4	54630_CAR C14:3;O	0.0	14	3	1	382.259	long	even	0.0
Spleen	8	54630_CAR C14:3;O	85.90047	14	3	1	382.259	long	even	87.59964022137399
Spleen	12	54630_CAR C14:3;O	0.0	14	3	1	382.259	long	even	0.0
Spleen	16	54630_CAR C14:3;O	0.0	14	3	1	382.259	long	even	0.0
Spleen	20	54630_CAR C14:3;O	95.403076	14	3	1	382.259	long	even	97.29021428651554
Spleen	0	57182_CAR C10:0	0.0	10	0	0	316.248	medium	even	0.0
Spleen	4	57182_CAR C10:0	6166.5156	10	0	0	316.248	medium	even	100.0
Spleen	8	57182_CAR C10:0	4989.3945	10	0	0	316.248	medium	even	80.91108210283294
Spleen	12	57182_CAR C10:0	5231.9214	10	0	0	316.248	medium	even	84.84404709849433
Spleen	16	57182_CAR C10:0	0.0	10	0	0	316.248	medium	even	0.0
Spleen	20	57182_CAR C10:0	0.0	10	0	0	316.248	medium	even	0.0
Spleen	0	58797_CAR C12:0;O	11574.699	12	0	1	360.274	medium	even	64.09563660998748
Spleen	4	58797_CAR C12:0;O	13054.671	12	0	1	360.274	medium	even	72.29107629312365
Spleen	8	58797_CAR C12:0;O	14786.673	12	0	1	360.274	medium	even	81.88214823372198
Spleen	12	58797_CAR C12:0;O	18058.482	12	0	1	360.274	medium	even	100.0
Spleen	16	58797_CAR C12:0;O	11592.536	12	0	1	360.274	medium	even	64.1944101392354
Spleen	20	58797_CAR C12:0;O	12835.453	12	0	1	360.274	medium	even	71.07714258596043
Spleen	0	65459_CAR C15:2	10575.039	15	2	0	382.295	long	odd	71.66209363676839
Spleen	4	65459_CAR C15:2	11948.129	15	2	0	382.295	long	odd	80.9668824088675
Spleen	8	65459_CAR C15:2	14756.81	15	2	0	382.295	long	odd	100.0
Spleen	12	65459_CAR C15:2	14028.326	15	2	0	382.295	long	odd	95.06340462471225
Spleen	16	65459_CAR C15:2	7180.749	15	2	0	382.295	long	odd	48.660577726486956
Spleen	20	65459_CAR C15:2	7662.6353	15	2	0	382.295	long	odd	51.92609581610118
Spleen	0	66675_CAR C14:0;O	61793.945	14	0	1	388.306	long	even	93.98079927095388
Spleen	4	66675_CAR C14:0;O	57330.836	14	0	1	388.306	long	even	87.19297319748685
Spleen	8	66675_CAR C14:0;O	63994.844	14	0	1	388.306	long	even	97.3280891572792
Spleen	12	66675_CAR C14:0;O	65751.67	14	0	1	388.306	long	even	100.0
Spleen	16	66675_CAR C14:0;O	44402.53	14	0	1	388.306	long	even	67.5306497918608
Spleen	20	66675_CAR C14:0;O	56008.785	14	0	1	388.306	long	even	85.18230031267647
Spleen	0	67785_CAR C16:3	198.03902	16	3	0	394.295	long	even	100.0
Spleen	4	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Spleen	8	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Spleen	12	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Spleen	16	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Spleen	20	67785_CAR C16:3	0.0	16	3	0	394.295	long	even	0.0
Spleen	0	70042_CAR C20:2;O2	14735.654	20	2	2	484.361	long	even	100.0
Spleen	4	70042_CAR C20:2;O2	0.0	20	2	2	484.361	long	even	0.0
Spleen	8	70042_CAR C20:2;O2	9930.451	20	2	2	484.361	long	even	67.39063634366008
Spleen	12	70042_CAR C20:2;O2	0.0	20	2	2	484.361	long	even	0.0
Spleen	16	70042_CAR C20:2;O2	0.0	20	2	2	484.361	long	even	0.0
Spleen	20	70042_CAR C20:2;O2	0.0	20	2	2	484.361	long	even	0.0
Spleen	0	70150_CAR C16:2	12202.041	16	2	0	396.313	long	even	8.280676811739763
Spleen	4	70150_CAR C16:2	118069.76	16	2	0	396.313	long	even	80.12573665337455
Spleen	8	70150_CAR C16:2	147355.6	16	2	0	396.313	long	even	100.0
Spleen	12	70150_CAR C16:2	0.0	16	2	0	396.313	long	even	0.0
Spleen	16	70150_CAR C16:2	0.0	16	2	0	396.313	long	even	0.0
Spleen	20	70150_CAR C16:2	0.0	16	2	0	396.313	long	even	0.0
Spleen	0	7061_CAR C2:0	1511452.1	2	0	0	204.123	short	even	100.0
Spleen	4	7061_CAR C2:0	1054313.6	2	0	0	204.123	short	even	69.75501241488236
Spleen	8	7061_CAR C2:0	1205950.9	2	0	0	204.123	short	even	79.78756984756579
Spleen	12	7061_CAR C2:0	1291310.8	2	0	0	204.123	short	even	85.43511236644548
Spleen	16	7061_CAR C2:0	1131386.2	2	0	0	204.123	short	even	74.85425439549158
Spleen	20	7061_CAR C2:0	1211521.9	2	0	0	204.123	short	even	80.15615579216832
Spleen	0	71894_CAR C18:2;O	282596.22	18	2	1	440.337	long	even	100.0
Spleen	4	71894_CAR C18:2;O	111537.94	18	2	1	440.337	long	even	39.46901342134018
Spleen	8	71894_CAR C18:2;O	149547.38	18	2	1	440.337	long	even	52.91910132414369
Spleen	12	71894_CAR C18:2;O	100989.56	18	2	1	440.337	long	even	35.73634495181854
Spleen	16	71894_CAR C18:2;O	111074.44	18	2	1	440.337	long	even	39.30499848865636
Spleen	20	71894_CAR C18:2;O	162464.78	18	2	1	440.337	long	even	57.4900754157292
Spleen	0	72533_CAR C14:0	169316.27	14	0	0	372.311	long	even	100.0
Spleen	4	72533_CAR C14:0	110038.086	14	0	0	372.311	long	even	64.98967051423942
Spleen	8	72533_CAR C14:0	127381.69	14	0	0	372.311	long	even	75.23298853677795
Spleen	12	72533_CAR C14:0	112593.43	14	0	0	372.311	long	even	66.49888401156015
Spleen	16	72533_CAR C14:0	76429.57	14	0	0	372.311	long	even	45.14012150161353
Spleen	20	72533_CAR C14:0	108466.516	14	0	0	372.311	long	even	64.06148446336552
Spleen	0	72681_CAR C20:1;O	87268.07	20	1	1	470.384	long	even	87.4565300766622
Spleen	4	72681_CAR C20:1;O	83618.1	20	1	1	470.384	long	even	83.79867777072815
Spleen	8	72681_CAR C20:1;O	81187.6	20	1	1	470.384	long	even	81.36292897564964
Spleen	12	72681_CAR C20:1;O	99784.51	20	1	1	470.384	long	even	100.0
Spleen	16	72681_CAR C20:1;O	75174.58	20	1	1	470.384	long	even	75.33692353652887
Spleen	20	72681_CAR C20:1;O	75461.88	20	1	1	470.384	long	even	75.62484397628451
Spleen	0	73409_CAR C18:1;O	685067.75	18	1	1	442.353	long	even	100.0
Spleen	4	73409_CAR C18:1;O	563667.2	18	1	1	442.353	long	even	82.27904466383069
Spleen	8	73409_CAR C18:1;O	556851.94	18	1	1	442.353	long	even	81.28421459045472
Spleen	12	73409_CAR C18:1;O	447213.2	18	1	1	442.353	long	even	65.28014200055397
Spleen	16	73409_CAR C18:1;O	293025.34	18	1	1	442.353	long	even	42.77319141063056
Spleen	20	73409_CAR C18:1;O	434389.7	18	1	1	442.353	long	even	63.40828334131916
Spleen	0	74094_CAR C22:6	36769.24	22	6	0	472.342	very long	even	63.374732004832225
Spleen	4	74094_CAR C22:6	40963.215	22	6	0	472.342	very long	even	70.60338404278477
Spleen	8	74094_CAR C22:6	44596.902	22	6	0	472.342	very long	even	76.86633480854559
Spleen	12	74094_CAR C22:6	58018.77	22	6	0	472.342	very long	even	100.0
Spleen	16	74094_CAR C22:6	41105.65	22	6	0	472.342	very long	even	70.84888218071497
Spleen	20	74094_CAR C22:6	33993.562	22	6	0	472.342	very long	even	58.59062851556488
Spleen	0	74520_CAR C15:0	35888.805	15	0	0	386.327	long	odd	100.0
Spleen	4	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Spleen	8	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Spleen	12	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Spleen	16	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Spleen	20	74520_CAR C15:0	0.0	15	0	0	386.327	long	odd	0.0
Spleen	0	74910_CAR C18:2	400888.16	18	2	0	424.342	long	even	100.0
Spleen	4	74910_CAR C18:2	219106.67	18	2	0	424.342	long	even	54.65531084779357
Spleen	8	74910_CAR C18:2	206108.33	18	2	0	424.342	long	even	51.41292524079534
Spleen	12	74910_CAR C18:2	243378.03	18	2	0	424.342	long	even	60.70970766510041
Spleen	16	74910_CAR C18:2	238656.19	18	2	0	424.342	long	even	59.53186295150249
Spleen	20	74910_CAR C18:2	330875.25	18	2	0	424.342	long	even	82.53555056352874
Spleen	0	75130_CAR C20:2;O	90849.695	20	2	1	468.368	long	even	100.0
Spleen	4	75130_CAR C20:2;O	53186.848	20	2	1	468.368	long	even	58.5437826731284
Spleen	8	75130_CAR C20:2;O	52854.12	20	2	1	468.368	long	even	58.17754258833781
Spleen	12	75130_CAR C20:2;O	71623.03	20	2	1	468.368	long	even	78.83684144454199
Spleen	16	75130_CAR C20:2;O	63429.164	20	2	1	468.368	long	even	69.81769614086211
Spleen	20	75130_CAR C20:2;O	80219.31	20	2	1	468.368	long	even	88.2989315484218
Spleen	0	75339_CAR C22:5	31619.121	22	5	0	474.358	very long	even	100.0
Spleen	4	75339_CAR C22:5	21557.514	22	5	0	474.358	very long	even	68.17872641051596
Spleen	8	75339_CAR C22:5	24377.223	22	5	0	474.358	very long	even	77.09646008185996
Spleen	12	75339_CAR C22:5	22565.688	22	5	0	474.358	very long	even	71.36722111914496
Spleen	16	75339_CAR C22:5	21423.34	22	5	0	474.358	very long	even	67.75438191339981
Spleen	20	75339_CAR C22:5	24522.736	22	5	0	474.358	very long	even	77.55666579093075
Spleen	0	75675_CAR C16:1	160934.19	16	1	0	398.326	long	even	86.22138984854618
Spleen	4	75675_CAR C16:1	0.0	16	1	0	398.326	long	even	0.0
Spleen	8	75675_CAR C16:1	131807.42	16	1	0	398.326	long	even	70.61656037633188
Spleen	12	75675_CAR C16:1	186652.28	16	1	0	398.326	long	even	100.0
Spleen	16	75675_CAR C16:1	0.0	16	1	0	398.326	long	even	0.0
Spleen	20	75675_CAR C16:1	105214.04	16	1	0	398.326	long	even	56.36900872574393
Spleen	0	75747_CAR C20:5	12612.81	20	5	0	446.326	long	even	97.02872833677729
Spleen	4	75747_CAR C20:5	12887.576	20	5	0	446.326	long	even	99.14246790553183
Spleen	8	75747_CAR C20:5	10666.441	20	5	0	446.326	long	even	82.05556145769764
Spleen	12	75747_CAR C20:5	7033.23	20	5	0	446.326	long	even	54.105735597386484
Spleen	16	75747_CAR C20:5	12999.047	20	5	0	446.326	long	even	100.0
Spleen	20	75747_CAR C20:5	7623.0874	20	5	0	446.326	long	even	58.64343286088588
Spleen	0	76018_CAR C18:3	29628.314	18	3	0	422.326	long	even	100.0
Spleen	4	76018_CAR C18:3	18574.768	18	3	0	422.326	long	even	62.69262570931306
Spleen	8	76018_CAR C18:3	20283.994	18	3	0	422.326	long	even	68.4615196126246
Spleen	12	76018_CAR C18:3	27952.857	18	3	0	422.326	long	even	94.34508153248275
Spleen	16	76018_CAR C18:3	18612.271	18	3	0	422.326	long	even	62.8192039547036
Spleen	20	76018_CAR C18:3	26652.61	18	3	0	422.326	long	even	89.95655304584662
Spleen	0	76061_CAR C16:0	3524384.5	16	0	0	400.342	long	even	100.0
Spleen	4	76061_CAR C16:0	2509744.2	16	0	0	400.342	long	even	71.21085114294425
Spleen	8	76061_CAR C16:0	2897999.2	16	0	0	400.342	long	even	82.22710093067315
Spleen	12	76061_CAR C16:0	3057688.8	16	0	0	400.342	long	even	86.75809350540497
Spleen	16	76061_CAR C16:0	2069928.8	16	0	0	400.342	long	even	58.731639524575144
Spleen	20	76061_CAR C16:0	2701150.8	16	0	0	400.342	long	even	76.6417739040675
Spleen	0	76574_CAR C20:4	253933.92	20	4	0	448.342	long	even	64.7842009914562
Spleen	4	76574_CAR C20:4	391968.9	20	4	0	448.342	long	even	100.0
Spleen	8	76574_CAR C20:4	261911.58	20	4	0	448.342	long	even	66.8194798107707
Spleen	12	76574_CAR C20:4	390013.4	20	4	0	448.342	long	even	99.50110837875148
Spleen	16	76574_CAR C20:4	382754.88	20	4	0	448.342	long	even	97.64929819687225
Spleen	20	76574_CAR C20:4	381954.88	20	4	0	448.342	long	even	97.44520037176419
Spleen	0	76708_CAR C18:0;O	166933.16	18	0	1	444.368	long	even	66.13461000731259
Spleen	4	76708_CAR C18:0;O	213173.83	18	0	1	444.368	long	even	84.45397014478819
Spleen	8	76708_CAR C18:0;O	188221.92	18	0	1	444.368	long	even	74.56866732785498
Spleen	12	76708_CAR C18:0;O	252414.22	18	0	1	444.368	long	even	100.0
Spleen	16	76708_CAR C18:0;O	170080.25	18	0	1	444.368	long	even	67.38140584948027
Spleen	20	76708_CAR C18:0;O	153244.92	18	0	1	444.368	long	even	60.71168256685381
Spleen	0	76865_CAR C16:0;O	268588.6	16	0	1	416.337	long	even	41.00883199171555
Spleen	4	76865_CAR C16:0;O	246999.44	16	0	1	416.337	long	even	37.71254080406922
Spleen	8	76865_CAR C16:0;O	316825.47	16	0	1	416.337	long	even	48.3737674269359
Spleen	12	76865_CAR C16:0;O	654953.06	16	0	1	416.337	long	even	100.0
Spleen	16	76865_CAR C16:0;O	403756.3	16	0	1	416.337	long	even	61.64660105565427
Spleen	20	76865_CAR C16:0;O	513363.7	16	0	1	416.337	long	even	78.38175456421259
Spleen	0	77031_CAR C17:0	153265.98	17	0	0	414.358	long	odd	79.60108356291893
Spleen	4	77031_CAR C17:0	153033.27	17	0	0	414.358	long	odd	79.48022198518375
Spleen	8	77031_CAR C17:0	137589.06	17	0	0	414.358	long	odd	71.45902999741668
Spleen	12	77031_CAR C17:0	192542.58	17	0	0	414.358	long	odd	100.0
Spleen	16	77031_CAR C17:0	102749.88	17	0	0	414.358	long	odd	53.3647570319251
Spleen	20	77031_CAR C17:0	134096.75	17	0	0	414.358	long	odd	69.64524418442923
Spleen	0	7709_CAR C4:0	291081.4	4	0	0	232.154	short	even	91.73983052102793
Spleen	4	7709_CAR C4:0	137728.11	4	0	0	232.154	short	even	43.40762916964633
Spleen	8	7709_CAR C4:0	145739.4	4	0	0	232.154	short	even	45.932539338605274
Spleen	12	7709_CAR C4:0	100194.766	4	0	0	232.154	short	even	31.578283091719538
Spleen	16	7709_CAR C4:0	317290.1	4	0	0	232.154	short	even	100.0
Spleen	20	7709_CAR C4:0	237328.31	4	0	0	232.154	short	even	74.79852349632088
Spleen	0	78774_CAR C20:2	214481.73	20	2	0	452.373	long	even	100.0
Spleen	4	78774_CAR C20:2	104460.1	20	2	0	452.373	long	even	48.7034956310731
Spleen	8	78774_CAR C20:2	119164.5	20	2	0	452.373	long	even	55.55927770631093
Spleen	12	78774_CAR C20:2	146961.84	20	2	0	452.373	long	even	68.51951445934345
Spleen	16	78774_CAR C20:2	118661.53	20	2	0	452.373	long	even	55.324772883918826
Spleen	20	78774_CAR C20:2	169824.72	20	2	0	452.373	long	even	79.17910770301974
Spleen	0	78989_CAR C20:3	25659.406	20	3	0	450.358	long	even	98.78722210445677
Spleen	4	78989_CAR C20:3	22733.691	20	3	0	450.358	long	even	87.52338935948438
Spleen	8	78989_CAR C20:3	17997.836	20	3	0	450.358	long	even	69.29062279663012
Spleen	12	78989_CAR C20:3	24029.697	20	3	0	450.358	long	even	92.51293715223956
Spleen	16	78989_CAR C20:3	25974.418	20	3	0	450.358	long	even	100.0
Spleen	20	78989_CAR C20:3	21664.264	20	3	0	450.358	long	even	83.40615755086408
Spleen	0	79405_CAR C22:4	32068.473	22	4	0	476.372	very long	even	92.83770345582877
Spleen	4	79405_CAR C22:4	20051.363	22	4	0	476.372	very long	even	58.04836707002473
Spleen	8	79405_CAR C22:4	34542.51	22	4	0	476.372	very long	even	100.0
Spleen	12	79405_CAR C22:4	16561.61	22	4	0	476.372	very long	even	47.945589362209056
Spleen	16	79405_CAR C22:4	13426.111	22	4	0	476.372	very long	even	38.86837117511148
Spleen	20	79405_CAR C22:4	19978.086	22	4	0	476.372	very long	even	57.836231356667476
Spleen	0	79857_CAR C22:2	41437.65	22	2	0	480.405	very long	even	100.0
Spleen	4	79857_CAR C22:2	26308.572	22	2	0	480.405	very long	even	63.489536689459946
Spleen	8	79857_CAR C22:2	20912.9	22	2	0	480.405	very long	even	50.468354262367676
Spleen	12	79857_CAR C22:2	30930.678	22	2	0	480.405	very long	even	74.64389993158396
Spleen	16	79857_CAR C22:2	29826.105	22	2	0	480.405	very long	even	71.97827338181581
Spleen	20	79857_CAR C22:2	30865.457	22	2	0	480.405	very long	even	74.48650442291007
Spleen	0	80167_CAR C19:0	59048.492	19	0	0	442.389	long	odd	85.78728075559823
Spleen	4	80167_CAR C19:0	60300.79	19	0	0	442.389	long	odd	87.60665389243759
Spleen	8	80167_CAR C19:0	50144.28	19	0	0	442.389	long	odd	72.85099552834184
Spleen	12	80167_CAR C19:0	68831.29	19	0	0	442.389	long	odd	100.0
Spleen	16	80167_CAR C19:0	44368.348	19	0	0	442.389	long	odd	64.45956192307307
Spleen	20	80167_CAR C19:0	54863.176	19	0	0	442.389	long	odd	79.70673802568571
Spleen	0	81327_CAR C18:0	2855152.2	18	0	0	428.373	long	even	100.0
Spleen	4	81327_CAR C18:0	2550540.5	18	0	0	428.373	long	even	89.33115719715397
Spleen	8	81327_CAR C18:0	2415449.0	18	0	0	428.373	long	even	84.5996581198018
Spleen	12	81327_CAR C18:0	2789177.5	18	0	0	428.373	long	even	97.68927554895322
Spleen	16	81327_CAR C18:0	1844953.2	18	0	0	428.373	long	even	64.61838356638219
Spleen	20	81327_CAR C18:0	2632657.8	18	0	0	428.373	long	even	92.20726656883649
Spleen	0	81448_CAR C20:0	48500.56	20	0	0	456.405	long	even	91.9907691648226
Spleen	4	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Spleen	8	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Spleen	12	81448_CAR C20:0	52723.29	20	0	0	456.405	long	even	100.0
Spleen	16	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Spleen	20	81448_CAR C20:0	0.0	20	0	0	456.405	long	even	0.0
Spleen	0	84509_CAR C20:1	298416.28	20	1	0	454.389	long	even	100.0
Spleen	4	84509_CAR C20:1	193694.77	20	1	0	454.389	long	even	64.90757474759754
Spleen	8	84509_CAR C20:1	201920.28	20	1	0	454.389	long	even	67.66396256933434
Spleen	12	84509_CAR C20:1	266190.94	20	1	0	454.389	long	even	89.20121248076678
Spleen	16	84509_CAR C20:1	175057.69	20	1	0	454.389	long	even	58.66224523675451
Spleen	20	84509_CAR C20:1	221827.98	20	1	0	454.389	long	even	74.33507984215875
Stomach	0	14386_CAR C6:0;O	17864.594	6	0	1	276.181	short	even	69.71436790947986
Stomach	4	14386_CAR C6:0;O	25625.412	6	0	1	276.181	short	even	100.0
Stomach	8	14386_CAR C6:0;O	19591.941	6	0	1	276.181	short	even	76.45512587270792
Stomach	12	14386_CAR C6:0;O	14466.073	6	0	1	276.181	short	even	56.45206016590094
Stomach	16	14386_CAR C6:0;O	22381.494	6	0	1	276.181	short	even	87.34101133671528
Stomach	20	14386_CAR C6:0;O	21380.363	6	0	1	276.181	short	even	83.43422146734656
Stomach	0	17059_CAR C5:0	370990.3	5	0	0	246.17	short	odd	45.2565613970712
Stomach	4	17059_CAR C5:0	390166.16	5	0	0	246.17	short	odd	47.59579637284184
Stomach	8	17059_CAR C5:0	293278.8	5	0	0	246.17	short	odd	35.7766497362852
Stomach	12	17059_CAR C5:0	240321.72	5	0	0	246.17	short	odd	29.316493386025872
Stomach	16	17059_CAR C5:0	610678.9	5	0	0	246.17	short	odd	74.49582140488823
Stomach	20	17059_CAR C5:0	819749.2	5	0	0	246.17	short	odd	100.0
Stomach	0	25943_CAR C6:0	35541.78	6	0	0	260.186	short	even	46.28317089630776
Stomach	4	25943_CAR C6:0	13494.478	6	0	0	260.186	short	even	17.572761730854936
Stomach	8	25943_CAR C6:0	13960.533	6	0	0	260.186	short	even	18.179667271660115
Stomach	12	25943_CAR C6:0	31440.123	6	0	0	260.186	short	even	40.94191640964342
Stomach	16	25943_CAR C6:0	57468.586	6	0	0	260.186	short	even	74.83666791610212
Stomach	20	25943_CAR C6:0	76792.016	6	0	0	260.186	short	even	100.0
Stomach	0	44253_CAR C8:0	13655.347	8	0	0	288.217	medium	even	78.20350020923415
Stomach	4	44253_CAR C8:0	0.0	8	0	0	288.217	medium	even	0.0
Stomach	8	44253_CAR C8:0	6397.8477	8	0	0	288.217	medium	even	36.64015890226724
Stomach	12	44253_CAR C8:0	7589.9087	8	0	0	288.217	medium	even	43.467033580949504
Stomach	16	44253_CAR C8:0	13400.406	8	0	0	288.217	medium	even	76.74346564937696
Stomach	20	44253_CAR C8:0	17461.299	8	0	0	288.217	medium	even	100.0
Stomach	0	47332_CAR C10:0;O	4640.9805	10	0	1	332.243	medium	even	41.62047456149672
Stomach	4	47332_CAR C10:0;O	4937.749	10	0	1	332.243	medium	even	44.281904792652306
Stomach	8	47332_CAR C10:0;O	6495.5225	10	0	1	332.243	medium	even	58.252071728135824
Stomach	12	47332_CAR C10:0;O	11150.715	10	0	1	332.243	medium	even	100.0
Stomach	16	47332_CAR C10:0;O	7722.758	10	0	1	332.243	medium	even	69.2579623817845
Stomach	20	47332_CAR C10:0;O	5788.2075	10	0	1	332.243	medium	even	51.908846204032656
Stomach	0	54630_CAR C14:3;O	477.51318	14	3	1	382.259	long	even	100.0
Stomach	4	54630_CAR C14:3;O	0.0	14	3	1	382.259	long	even	0.0
Stomach	8	54630_CAR C14:3;O	70.25957	14	3	1	382.259	long	even	14.713639946022013
Stomach	12	54630_CAR C14:3;O	113.167435	14	3	1	382.259	long	even	23.699332236232724
Stomach	16	54630_CAR C14:3;O	63.86518	14	3	1	382.259	long	even	13.374537641034328
Stomach	20	54630_CAR C14:3;O	122.93793	14	3	1	382.259	long	even	25.745452722373024
Stomach	0	57182_CAR C10:0	11371.868	10	0	0	316.248	medium	even	95.2132673843468
